asb_control_id,feature_name,feature_supported_original,feature_enabled_by_default_original,status_2025,verdict_2025,azure_api_property,script_module,script_function,notes,service,severity,blast_radius,risk_rank
DP-7,Certificate Management in Azure Key Vault,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Universal Print does not use Key Vault for certificate management; not_applicable,universalprint,Medium,Wide,4
IM-7,Conditional Access for Data Plane,False,Not Applicable,still_not_applicable,still_not_applicable,,,,"feature_supported=False; Conditional Access evaluates Entra ID sign-in sessions; Universal Print uses Microsoft Graph API with app permissions, not interactive sign-in; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline",universalprint,High,Wide,6
PA-8,Customer Lockbox,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print not in Customer Lockbox supported service list; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
PV-3,Custom Containers Images,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Universal Print does not run customer container workloads; not_applicable,universalprint,Low,Wide,2
PV-3,Custom VM Images,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Universal Print SaaS does not expose VM image customization; not_applicable,universalprint,Low,Wide,2
DP-5,Data at Rest Encryption Using CMK,True,True,implemented,implemented,N/A — microsoft_managed PASS static,,,microsoft_managed: Universal Print supports Customer Key for Microsoft 365 encryption; platform-enforced CMK applied via Microsoft 365 compliance admin center | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,Medium,Narrow,2
DP-4,Data at Rest Encryption Using Platform Keys,True,True,implemented,implemented,N/A — microsoft_managed PASS static,,,"microsoft_managed: platform-enforced, enabled by default, not customer-configurable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline",universalprint,Medium,Narrow,2
DP-3,Data in Transit Encryption,True,True,implemented,implemented,N/A — microsoft_managed PASS static,,,"microsoft_managed: platform-enforced, enabled by default, not customer-configurable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline",universalprint,Medium,Narrow,2
DP-2,Data Leakage/Loss Prevention,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print does not support DLP controls at the service level; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,Medium,Wide,4
LT-1,Microsoft Defender for Service / Product Offering,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; no Microsoft Defender plan for Universal Print; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
NS-2,Disable Public Network Access,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Universal Print does not expose public IP endpoints; not_applicable,universalprint,High,Wide,6
ES-1,EDR Solution,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; EDR targets customer-managed endpoints; SaaS Universal Print not applicable,universalprint,Medium,Wide,4
DP-6,Key Management in Azure Key Vault,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Universal Print does not use Key Vault for key management; not_applicable,universalprint,Medium,Wide,4
PA-1,Local Admin Accounts,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print SaaS does not expose local admin accounts; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
IM-1,Local Authentication Methods for Data Plane Access,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print requires Entra ID authentication; local authentication methods not supported; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
IM-3,Managed Identities,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print does not support Managed Identity assignment to the service; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
BR-1,Service Native Backup Capability,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print does not support native backup; print queue data is transient; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,Medium,Wide,4
NS-1,Network Security Group Support,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Universal Print does not have customer-controlled instances or public IP endpoints; service is Microsoft-managed SaaS; traffic rules not configurable; not_applicable,universalprint,High,Wide,6
NS-2,Azure Private Link,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Universal Print does not have public IP endpoints; Private Link not applicable to this SaaS service; not_applicable,universalprint,High,Wide,6
LT-4,Azure Resource Logs,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False in MCSB v3 baseline; Universal Print does not support Azure Monitor diagnostic logs; print audit logs available via Microsoft 365 compliance portal (Purview Audit) not via Azure DiagSettings; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
DP-1,Sensitive Data Discovery and Classification,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print does not support data discovery or classification; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,Medium,Wide,4
IM-3,Service Principals,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print does not support Service Principal authentication to the service; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
NS-1,Virtual Network Integration,False,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=False; Universal Print is a SaaS service; no VNet integration; not_applicable | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/universal-print-security-baseline,universalprint,High,Wide,6
PV-5,Vulnerability Assessment using Microsoft Defender,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Vulnerability Assessment targets customer VMs; SaaS Universal Print not applicable,universalprint,Low,Wide,2
