asb_control_id,feature_name,feature_supported_original,feature_enabled_by_default_original,status_2025,verdict_2025,azure_api_property,script_module,script_function,notes,service,severity,blast_radius,risk_rank
DP-3,Data in Transit Encryption,True,True,implemented,implemented,see script,dp_redis,check_dp3_tls_transit,microsoft_managed: Azure Cache for Redis enforces TLS 1.2 for all data in transit by default.,redis,Medium,Narrow,2
DP-2,Data Leakage/Loss Prevention,False,Not Applicable,still_not_applicable,still_not_applicable,see script,dp_redis,check_dp2_dlp,"feature_supported=False; No native DLP for Redis; cache is transient in-memory store, not suitable for DLP controls.",redis,Medium,Narrow,2
LT-1,Microsoft Defender for Service / Product Offering,False,Not Applicable,still_not_applicable,still_not_applicable,see script,lt_redis,check_lt1_defender,"Defender for Cloud support matrix (2024): Azure Cache for Redis receives only CSPM recommendations (foundational), no security alerts, no vulnerability assessment. Defender for Open-Source Relational Databases covers PostgreSQL/MySQL/MariaDB only — Redis is NOT a relational database and is NOT included. No Defender for Redis product exists. v3 baseline status unchanged: False / Not Applicable.",redis,High,Narrow,3
NS-2,Disable Public Network Access,True,True,implemented,implemented,Microsoft.Cache/Redis/properties/publicNetworkAccess,ns_redis,check_ns2_disable_public_access,microsoft_managed: Azure Cache for Redis enforces public network access disabled by default when Private Link configured; publicNetworkAccess property.,redis,High,Narrow,3
ES-1,EDR Solution,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,see script,es_redis,check_es1_edr,feature_supported=Not Applicable; EDR requires compute agent; Redis is PaaS.,redis,Medium,Narrow,2
DP-6,Key Management in Azure Key Vault,False,Not Applicable,conditional_unknown,conditional,properties.encryption.customerManagedKeyEncryption.keyEncryptionKeyUrl (Microsoft.Cache/redisEnterprise),dp_redis,check_dp6_key_management_kv,Azure Key Vault integration for key management (CMK) GA Feb 2024 for Enterprise and Enterprise Flash tiers. Enterprise tier uses KV to store key encryption keys (KEK) for disk encryption. Basic/Standard/Premium: no KV key management integration. Same tier restriction as DP-5.,redis,Medium,Wide,4
PA-1,Local Admin Accounts,False,Not Applicable,still_not_applicable,still_not_applicable,see script,pa_redis,check_pa1_local_admin,feature_supported=False; Azure Cache for Redis is a fully managed PaaS; no local admin accounts concept.,redis,High,Narrow,3
IM-1,Local Authentication Methods for Data Plane Access,True,True,implemented,implemented,see script,im_redis,check_im1_local_auth_methods,microsoft_managed: Azure Cache for Redis uses AAD-based access keys as local auth mechanism; TLS enforced by default.,redis,High,Narrow,3
IM-3,Managed Identities,False,Not Applicable,upgraded_implemented,now_applicable_native,Microsoft.Cache/redis/accessPolicyAssignments (objectId of assigned MI),im_redis,check_im3_managed_identities,"Client applications can authenticate to Redis data plane using managed identity tokens via Entra ID (GA Nov 2024). Additionally, cache-side managed identity for storage connections (persistence/import-export) GA for Premium tier. Check: Entra auth enabled + access policy assignments with MI object IDs. Entra auth required first (IM-1).",redis,High,Narrow,3
BR-1,Service Native Backup Capability,False,Not Applicable,still_not_applicable,still_not_applicable,see script,br_redis,check_br1_azure_backup,feature_supported=False; No native backup capability; Azure Cache for Redis does not support Azure Backup service.,redis,Medium,Narrow,2
NS-1,Network Security Group Support,True,False,implemented,implemented,Microsoft.Cache/Redis/properties/subnetId,ns_redis,check_ns1_nsg,LIVE-DIRECT: Azure Cache for Redis (Premium/Enterprise) supports VNet injection with NSG on the delegated subnet.,redis,High,Wide,6
NS-2,Azure Private Link,True,False,implemented,implemented,Microsoft.Cache/Redis/properties/privateEndpointConnections,ns_redis,check_ns2_private_link,LIVE-DIRECT: Azure Cache for Redis (Premium/Enterprise) supports Private Endpoint for private connectivity.,redis,High,Wide,6
LT-4,Azure Resource Logs,True,False,implemented,implemented,Microsoft.Cache/Redis/diagnosticSettings,lt_redis,check_lt4_resource_logs,"LIVE-DIRECT: Azure Cache for Redis supports diagnostic logs (connection events, cache activity) via Azure Monitor.",redis,High,Wide,6
DP-1,Sensitive Data Discovery and Classification,False,Not Applicable,still_not_applicable,still_not_applicable,see script,n/a,n/a,"Microsoft Purview data map cannot scan Azure Cache for Redis. Purview scans structured/semi-structured stores (Azure SQL, Blob Storage, ADLS Gen2, Cosmos DB). Redis is an in-memory key-value cache — data is ephemeral, schema-less, and not scannable by Purview. No native data classification feature exists for Redis. Purview can detect Redis connection strings as secrets (Defender CSPM secrets scanning) but that is not data classification.",redis,Medium,Narrow,2
IM-3,Service Principals,False,Not Applicable,upgraded_implemented,now_applicable_native,Microsoft.Cache/redis/accessPolicyAssignments (objectId of assigned service principal),im_redis,check_im3_service_principals,Service principals can authenticate to Redis data plane via Entra ID tokens (GA Nov 2024). Same mechanism as managed identities — service principal object ID assigned to access policy. Check: Entra auth enabled + access policy assignments include SP-type objectIds. Entra auth required first (IM-1).,redis,High,Narrow,3
NS-1,Virtual Network Integration,True,False,implemented,implemented,Microsoft.Cache/Redis/properties/subnetId,ns_redis,check_ns1_nsg,LIVE-DIRECT: Azure Cache for Redis (Premium/Enterprise) supports VNet injection for network isolation.,redis,High,Wide,6
PV-5,Vulnerability Assessment using Microsoft Defender,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,see script,pv_redis,check_pv5_defender_va,"Defender for Cloud support matrix: Azure Cache for Redis receives CSPM recommendations only — no security alerts column, no vulnerability assessment column. Defender for Open-Source Relational Databases (covers PostgreSQL/MySQL/MariaDB) does NOT include Redis. No Defender VA scan product exists for Redis.",redis,Low,Narrow,1
