asb_control_id,feature_name,feature_supported_original,feature_enabled_by_default_original,status_2025,verdict_2025,azure_api_property,script_module,script_function,notes,service,severity,blast_radius,risk_rank
IM-1,Local Authentication Methods for Data Plane Access,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Azure Backup vault has no data plane local auth concept; vault access requires AAD token; not_applicable,backup,High,Wide,6
IM-3,Managed Identities,False,Not Applicable,now_applicable_native,now_applicable_native,vault.identity.type,,,now_applicable_native: MCSB v3 baseline recorded False but Azure Backup gained system-assigned managed identity support (2022+); Recovery Services Vault can use MI for CMK key access and cross-subscription restore; check vault.identity.type for SystemAssigned; script check deferred to later phase,backup,High,Narrow,3
BR-1,Service Native Backup Capability,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Azure Backup IS the backup service; the concept of a service backing itself up is not applicable; vault configuration and data are replicated by the platform internally,backup,Medium,Wide,4
NS-1,Network Security Group Support,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Recovery Services Vault is a PaaS resource without subnet or VNet attachment; NSG does not apply; network isolation handled via Private Link (NS-2),backup,High,Wide,6
NS-2,Azure Private Link,True,False,implemented,implemented,vault.properties.privateEndpointConnections,,,LIVE-DIRECT: Recovery Services Vault supports private endpoints for backup and restore traffic; check properties.privateEndpointConnections length > 0,backup,High,Wide,6
LT-4,Azure Resource Logs,True,False,implemented,implemented,DiagnosticSettings(vault.id).logs,,,"LIVE-DIRECT: Recovery Services Vault emits diagnostic logs (AzureBackupReport, CoreAzureBackup, AddonAzureBackupJobs etc.); check DiagnosticSettings for at least one log category enabled",backup,High,Wide,6
DP-1,Sensitive Data Discovery and Classification,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; backup data classification is customer responsibility on source resources; Azure Backup does not perform data discovery on backup items; not_applicable,backup,Medium,Wide,4
IM-3,Service Principals,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Azure Backup management uses ARM RBAC and managed identity (system-assigned); no explicit service principal auth model for vault access; not_applicable,backup,High,Wide,6
NS-1,Virtual Network Integration,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; Recovery Services Vault is not deployed into a customer VNet; network isolation via Private Link; VNet integration not applicable,backup,High,Wide,6
PV-5,Vulnerability Assessment using Microsoft Defender,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,,,,feature_supported=Not Applicable; PaaS vault; no compute or OS layer to scan; not_applicable,backup,Low,Wide,2
