asb_control_id,feature_name,feature_supported_original,feature_enabled_by_default_original,status_2025,verdict_2025,azure_api_property,script_module,script_function,notes,service,severity,blast_radius,risk_rank
IM-1,Use Centralized Identity and Authentication System — Disable Local Auth,False,Not Applicable,upgraded_implemented,now_applicable_native,disableLocalAuth,servicebus/im_servicebus,check_im1_local_auth_methods,"Service Bus supports disabling local SAS key authentication, enforcing Entra ID-only access. Policy: 'Azure Service Bus should not use access keys for authentication'. Source: https://learn.microsoft.com/en-us/azure/service-bus-messaging/service-bus-authentication-and-authorization",servicebus,High,Narrow,3
IM-1,Use Centralized Identity and Authentication System — AAD Auth Required,False,Not Applicable,upgraded_implemented,now_applicable_native,disableLocalAuth,servicebus/im_servicebus,check_im1_aad_auth_required,"Azure AD authentication required for Service Bus data plane: True/True/Microsoft. Entra ID RBAC with built-in roles: Service Bus Data Owner, Data Sender, Data Receiver. Source: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline",servicebus,High,Narrow,3
IM-3,Use Azure AD Managed Identities for Azure Resource Authentication,True,False,implemented,implemented,identity.type,servicebus/im_servicebus,check_im3_managed_identities,namespace.identity present (SystemAssigned/UserAssigned) → PASS proxy; no identity → FAIL | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,High,Wide,6
IM-3,Use Azure AD Service Principals for Azure Resource Authentication,True,False,implemented,implemented,disableLocalAuth,servicebus/im_servicebus,check_im3_service_principals,disable_local_auth=True → Entra/RBAC enforced → SP assignments supported → PASS proxy | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,High,Wide,6
IM-7,Restrict Resource Access Based on Conditions — Conditional Access,True,False,not_applicable_arm,now_applicable_native,N/A (Entra tenant-level),servicebus/im_servicebus,check_im7_conditional_access,Conditional Access for Service Bus data plane = True/False/Customer per MCSB v3 baseline. Azure AD Conditional Access policies apply to Entra ID authentication for Service Bus. Source: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,High,Wide,6
IM-8,Restrict the Exposure of Credential and Secrets — Use Azure Key Vault,False,Not Applicable,upgraded_implemented,still_not_applicable,disableLocalAuth,servicebus/im_servicebus,check_im8_keyvault_secrets,MCSB v3 baseline: False/Not Applicable. Service Bus does not natively integrate credentials/secrets with Key Vault for IM-8. Note: DP-6 (CMK) IS supported for Premium tier via Key Vault — different feature. Phase 48 cache incorrectly marked as now_applicable_native — reverted. Source: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,High,Narrow,3
LT-1,Enable Threat Detection Capabilities — Microsoft Defender for Service Bus,False,Not Applicable,not_applicable_managed,still_not_applicable,N/A,servicebus/lt_servicebus,check_lt1_defender,No Defender for Service Bus product in Defender for Cloud portfolio; always UNKNOWN with rationale | MCSB v3 baseline: False/Not Applicable. No dedicated Microsoft Defender plan for Service Bus. Source: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,High,Wide,6
LT-4,Enable Logging for Azure Resources,True,False,implemented,implemented,DiagnosticSettings.logs[*].enabled,servicebus/lt_servicebus,check_lt4_resource_logs,MonitorManagementClient.diagnostic_settings.list(ns.id); any enabled log category → PASS | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,High,Wide,6
BR-1,Ensure Regular Automated Backups — Azure Backup Service,True,False,not_applicable_managed,still_not_applicable,N/A,servicebus/br_servicebus,check_br1_azure_backup,"Azure Backup does not support Service Bus; geo-DR is availability failover not data backup → UNKNOWN | PaaS managed service — backup is either not supported or managed differently from Azure Backup (e.g., geo-redundancy, snapshots). Feature not supported in MCSB v3 baseline for this service. Source: https://learn.microsoft.com/en-us/azure/backup/backup-overview",servicebus,Medium,Wide,4
BR-1,Ensure Regular Automated Backups — Native Soft-Delete and Purge Protection,True,False,not_applicable_managed,still_not_applicable,N/A,servicebus/br_servicebus,check_br1_native_backup,"Service Bus has no soft-delete or purge-protection for message data; entity config can be ARM-exported → UNKNOWN | PaaS managed service — backup is either not supported or managed differently from Azure Backup (e.g., geo-redundancy, snapshots). Feature not supported in MCSB v3 baseline for this service. Source: https://learn.microsoft.com/en-us/azure/backup/backup-overview",servicebus,Medium,Wide,4
AM-2,Use Only Approved Azure Services — Azure Policy Support,True,False,implemented,implemented,tags,servicebus/am_servicebus,check_am2_policy,Tags presence as proxy for policy governance; empty tags → FAIL | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,Medium,Wide,4
AM-5,Use Only Approved Applications in Virtual Machine — Defender for Cloud AAC,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/am_servicebus,check_am5_defender_aac,PaaS — Adaptive Application Controls target VMs and Arc servers only | Network infrastructure resource with no customer-managed compute. Microsoft Defender for Servers/Endpoints is not applicable — no VMs are exposed to customers. Anti-malware is managed at the Azure infrastructure layer. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,servicebus,Medium,Wide,4
PA-1,Separate and Limit Highly Privileged/Administrative Users — Disable Local Admin,False,Not Applicable,upgraded_implemented,still_not_applicable,disableLocalAuth,servicebus/pa_servicebus,check_pa1_local_admin,MCSB v3 baseline: False/Not Applicable. Service Bus has no local administrative account. All access via Entra ID RBAC or SAS tokens (latter should be disabled). Phase 48 cache incorrectly marked as now_applicable_native — reverted. Source: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,High,Narrow,3
PA-7,Follow Just Enough Administration Principle — RBAC for Data Plane,False,Not Applicable,upgraded_implemented,now_applicable_native,disableLocalAuth,servicebus/pa_servicebus,check_pa7_rbac_data_plane,"Azure RBAC for Service Bus data plane = True/False/Customer per MCSB v3 baseline. Built-in roles: Azure Service Bus Data Owner (full access), Data Sender (send only), Data Receiver (receive only). Scoped at namespace, queue, or topic subscription level. Source: https://learn.microsoft.com/en-us/azure/service-bus-messaging/authenticate-application",servicebus,High,Narrow,3
PA-8,Determine Access Process for Microsoft Support — Customer Lockbox,False,Not Applicable,upgraded_implemented,still_not_applicable,N/A (subscription-level),servicebus/pa_servicebus,check_pa8_customer_lockbox,MCSB v3 baseline: Customer Lockbox = False/Not Applicable. Service Bus not in Customer Lockbox supported services list. Phase 48 cache incorrectly marked as now_applicable_native — reverted. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/customer-lockbox-overview,servicebus,High,Narrow,3
ES-1,EDR Solution,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/es_servicebus,check_es1_edr,PaaS — no customer-accessible compute; EDR agent deployment not supported | Phase48-cache: PaaS — no customer-accessible compute layer; EDR agent deployment not supported on Service Bus infrastructure [NEEDS-EXA-URL],servicebus,Medium,Wide,4
ES-2,Anti-Malware Solution,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/es_servicebus,check_es2_antimalware,PaaS — no customer OS layer; anti-malware not applicable | Phase48-cache: PaaS — no customer OS layer; Microsoft manages runtime security [NEEDS-EXA-URL],servicebus,Medium,Wide,4
ES-3,Anti-Malware Solution Health Monitoring,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/es_servicebus,check_es3_antimalware_health,PaaS — ES-2 not applicable therefore ES-3 not applicable | Phase48-cache: PaaS — ES-2 not applicable therefore ES-3 not applicable [NEEDS-EXA-URL],servicebus,Medium,Wide,4
PV-3,Azure Automation State Configuration,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/pv_servicebus,check_pv3_automation_state_config,PaaS — Automation DSC targets VMs and Arc machines; no customer OS layer | Phase48-cache: PaaS — Automation DSC targets VMs and Arc machines; no customer OS layer [NEEDS-EXA-URL] | MCSB v3 baseline confirmed still_not_applicable: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,Low,Wide,2
PV-3,Azure Policy Guest Configuration Agent,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/pv_servicebus,check_pv3_guest_config_agent,PaaS — Guest Config agent requires customer-accessible guest OS | Phase48-cache: PaaS — Guest Config agent requires customer-accessible guest OS [NEEDS-EXA-URL] | MCSB v3 baseline confirmed still_not_applicable: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,Low,Wide,2
PV-3,Custom Container Images,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/pv_servicebus,check_pv3_custom_container_images,PaaS — Microsoft manages Service Bus runtime; no customer container images | Phase48-cache: PaaS — Microsoft manages Service Bus runtime; no customer container images accepted [NEEDS-EXA-URL] | MCSB v3 baseline confirmed still_not_applicable: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,Low,Wide,2
PV-3,Custom VM Images,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/pv_servicebus,check_pv3_custom_vm_images,PaaS — no customer-supplied VM images accepted by Service Bus | Phase48-cache: PaaS — no customer-supplied VM images; Microsoft manages underlying compute [NEEDS-EXA-URL] | MCSB v3 baseline confirmed still_not_applicable: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,Low,Wide,2
PV-5,Vulnerability Assessment using Microsoft Defender,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/pv_servicebus,check_pv5_defender_va,PaaS — no software stack to scan; Defender for Cloud has no VA product for Service Bus | Phase48-cache: PaaS — no software stack to scan on customer side; Defender for Cloud does not offer VA scanning for Service Bus [NEEDS-EXA-URL] | MCSB v3 baseline confirmed still_not_applicable: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/service-bus-security-baseline,servicebus,Low,Wide,2
PV-6,Azure Automation Update Management,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,servicebus/pv_servicebus,check_pv6_update_management,PaaS — Microsoft patches Service Bus infrastructure; Update Management targets VMs only | Phase48-cache: PaaS — Microsoft patches Service Bus infrastructure; Update Management targets VMs only [NEEDS-EXA-URL],servicebus,Low,Wide,2
NS-7-SUPPLEMENT,Disable Public Network Access When Private Endpoint Active,False,False,gap,conditional,properties.publicNetworkAccess,,,"v2 gap: when Private Endpoint is configured, public network access should be disabled via properties.publicNetworkAccess=Disabled. Not disabled by default when PE is added to Service Bus namespace. Conditional: gap only if Private Endpoint is configured and public access not explicitly disabled. Source: https://learn.microsoft.com/en-us/azure/service-bus-messaging/private-link-service",servicebus,High,Wide,6
