asb_control_id,feature_name,feature_supported_original,feature_enabled_by_default_original,status_2025,verdict_2025,azure_api_property,script_module,script_function,notes,service,severity,blast_radius,risk_rank
DP-7,Certificate Management in Azure Key Vault,False,Not Applicable,now_applicable_native,now_applicable_native,Microsoft.Network/virtualNetworkGateways/vpnClientConfiguration,vpngateway/dp_vpngateway,check_dp7_cert_kv,now_applicable_native: VPN Gateway S2S certificate authentication stores X.509 certificates in Azure Key Vault; gateway accesses them via User-Assigned MI. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/site-to-site-certificate-authentication-gateway-about,vpngateway,Medium,Narrow,2
IM-1,Disable Local Authentication Methods,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/im_vpngateway,check_im1_local_auth_methods,"No local auth concept on VPN GW; S2S uses PSK/cert; P2S uses AAD or cert; no disable_local_auth toggle | Exa 2026-06-19: No local auth concept exists on VPN GW. S2S VPN uses IKE PSK or certificates (not local user accounts). P2S VPN uses AAD (Entra ID), certificates, or RADIUS — none of which are 'local auth' in the IM-1 sense. Management plane enforces Entra ID via ARM. No disable_local_auth property on VPN GW. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,High,Wide,6
IM-1,Azure AD Authentication Required for Data Plane Access,True,False,implemented,implemented,vpn_client_configuration.vpn_auth_types,vpngateway/im_vpngateway,check_im1_aad_auth_required,P2S VPN supports AAD auth (Entra ID); check vpn_auth_types for 'AAD'; S2S-only gateways return UNKNOWN (P2S not configured) | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/vpn-gateway-security-baseline,vpngateway,High,Wide,6
IM-3,Managed Identities,False,Not Applicable,now_applicable_native,now_applicable_native,Microsoft.Network/virtualNetworkGateways/identity,vpngateway/im_vpngateway,check_im3_managed_identities,now_applicable_native: VPN Gateway S2S certificate auth requires User-Assigned Managed Identity to access certificates in Azure Key Vault. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/site-to-site-certificate-authentication-gateway-about,vpngateway,High,Narrow,3
IM-3,Service Principals,False,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/im_vpngateway,check_im3_service_principals,"VPN GW resource makes no outbound calls requiring SP identity; operator SP access is PA-7 scope | Exa 2026-06-19: VPN GW resource makes no outbound service calls requiring Service Principal identity. Operators use SP or MI to manage VPN GW via ARM (deploy/configure/delete); that is a PA-7 access control concern, not an IM-3 data plane identity assignment on the VPN GW resource. feature_supported=False in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,High,Wide,6
IM-7,Conditional Access for Data Plane,True,False,conditional,conditional,N/A — Entra ID level; not ARM-checkable,vpngateway/im_vpngateway,check_im7_conditional_access,CA supported for P2S+AAD at Entra ID level; CA policies in Entra ID not VPN GW ARM resource; not checkable via read-only ARM without Graph API scope | Source: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/vpn-gateway-security-baseline,vpngateway,High,Wide,6
IM-8,Service Credential and Secrets Support Integration in Azure Key Vault,False,Not Applicable,now_applicable_native,now_applicable_native,Microsoft.Network/virtualNetworkGateways/vpnClientConfiguration,vpngateway/im_vpngateway,check_im8_keyvault_secrets,now_applicable_native: VPN Gateway S2S certificate auth stores outbound/inbound certificates in Azure Key Vault; secrets accessed via User-Assigned MI. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/site-to-site-certificate-authentication-gateway-about,vpngateway,High,Narrow,3
LT-1,Microsoft Defender for Service,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/lt_vpngateway,check_lt1_defender,"No dedicated Microsoft Defender for VPN Gateway product; no Defender pricing tier for VPN GW | Exa 2026-06-19: No dedicated Microsoft Defender for VPN Gateway product exists in the Defender for Cloud portfolio. VPN GW has no Defender pricing tier (unlike Defender for DNS, Defender for App Service, etc.). Network security monitoring for VPN-connected environments is done via Azure Monitor tunnel metrics, NSG flow logs on spoke subnets, and Azure Firewall logs. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/defender-for-cloud/defender-for-cloud-introduction",vpngateway,High,Wide,6
LT-4,Azure Resource Logs,False,Not Applicable,now_applicable_native,now_applicable_native,diagnostic_settings.list(gateway.id),vpngateway/lt_vpngateway,check_lt4_resource_logs,"VPN Gateway supports extensive resource logs via diagnostic settings: GatewayDiagnosticLog (config/maintenance events), TunnelDiagnosticLog (tunnel connect/disconnect), RouteDiagnosticLog (static routes, BGP events), IKEDiagnosticLog (IKE/IPsec), P2SDiagnosticLog (point-to-site). Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/monitor-vpn-gateway-reference",vpngateway,High,Narrow,3
BR-1,Azure Backup,False,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/br_vpngateway,check_br1_azure_backup,"Azure Backup does not support VPN GW as backup target; feature_supported=False; use IaC (ARM/Bicep/Terraform) for config recovery | Exa 2026-06-19: Azure Backup does not support VPN Gateway as a backup target. feature_supported=False in MCSB v3 baseline. Azure Backup supports VMs, SQL in VMs, SAP HANA, Azure Files, Azure Blobs, Azure Disks — not VPN GW configuration. Recovery is via IaC: ARM template export captures gateway SKU, IP config, BGP settings, and connection references; PSKs must be stored separately. Source: https://learn.microsoft.com/en-us/azure/backup/backup-overview",vpngateway,Medium,Wide,4
BR-1,Service Native Backup Capability,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/br_vpngateway,check_br1_native_backup,"VPN GW has no native backup; config IaC-recoverable via ARM template export + connections; PSK should be stored in KV for recovery | Exa 2026-06-19: VPN GW has no native backup capability. Not Applicable in MCSB v3 baseline. Recovery approach: VPN GW configuration (gateway SKU, routing type, IP config, BGP settings, local network gateways, connections) can be re-created from exported ARM templates or IaC. PSKs and connection credentials should be stored in Key Vault separately for disaster recovery. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,Medium,Wide,4
AM-2,Azure Policy Support,True,False,implemented,implemented,gateway.tags,vpngateway/am_vpngateway,check_am2_policy,Tags proxy for Azure Policy governance; tags present → PASS; empty → FAIL | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/vpn-gateway-security-baseline,vpngateway,Medium,Wide,4
AM-5,Microsoft Defender for Cloud — Adaptive Application Controls,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/am_vpngateway,check_am5_defender_aac,PaaS network service; AAC targets VMs and Arc-enabled servers; not applicable to VPN GW | Exa 2026-06-19: Adaptive Application Controls in Microsoft Defender for Cloud target VMs and Azure Arc-enabled servers — they monitor and restrict applications running on compute workloads. VPN GW is a PaaS network service with no customer-accessible compute substrate. Not applicable. Source: https://learn.microsoft.com/en-us/azure/defender-for-cloud/adaptive-application-controls,vpngateway,Medium,Wide,4
PA-1,Local Admin Accounts,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pa_vpngateway,check_pa1_local_admin,"PaaS; no compute; no local admin concept on VPN GW resource | Exa 2026-06-19: PaaS network service with no compute substrate. No local administrative account concept exists on VPN GW resource. All management access is via ARM with Entra ID. PA-1 (restrict local admin) targets compute services (VMs, servers). Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,High,Wide,6
PA-7,Azure RBAC for Data Plane,True,True,implemented,implemented,N/A — microsoft_managed PASS static,vpngateway/pa_vpngateway,check_pa7_rbac_data_plane,ARM RBAC enforced by default; feature_supported=True + enabled_by_default=True + microsoft_managed; Network Contributor or custom role | Source: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/vpn-gateway-security-baseline,vpngateway,High,Narrow,3
PA-8,Customer Lockbox,False,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pa_vpngateway,check_pa8_customer_lockbox,"Customer Lockbox not available for VPN GW; feature_supported=False | Exa 2026-06-19: Customer Lockbox is not available for VPN Gateway. feature_supported=False in MCSB v3 baseline. Customer Lockbox covers a specific set of Azure services (VMs, Storage, SQL DB, App Service, etc.); VPN GW is not in that set. Microsoft support access to VPN GW infrastructure does not go through the Lockbox approval workflow. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/customer-lockbox-overview",vpngateway,High,Wide,6
ES-1,Endpoint Detection and Response,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/es_vpngateway,check_es1_edr,PaaS network service; no compute substrate; EDR targets VMs/servers; not applicable | Network infrastructure resource with no customer-accessible compute layer. EDR/anti-malware deployment by customers is not applicable. Microsoft manages endpoint security at the underlying infrastructure level. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,vpngateway,Medium,Wide,4
ES-2,Anti-Malware Solution,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/es_vpngateway,check_es2_antimalware,"PaaS network service; no compute substrate; anti-malware not applicable | Exa 2026-06-19: PaaS network service with no compute substrate. Anti-malware (Microsoft Defender Antivirus, MDE) targets compute workloads with accessible file systems and execution environments. VPN GW managed infrastructure has no customer-accessible OS. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,Medium,Wide,4
ES-3,Anti-Malware Solution Health Monitoring,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/es_vpngateway,check_es3_antimalware_health,"PaaS network service; no compute substrate; health monitoring not applicable | Exa 2026-06-19: Anti-malware health monitoring presupposes an anti-malware solution is deployed. Since VPN GW is a PaaS service with no customer compute substrate, neither anti-malware deployment nor health monitoring is applicable. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,Medium,Wide,4
PV-3,Azure Automation State Configuration,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pv_vpngateway,check_pv3_automation_state_config,PaaS; no OS/compute; DSC targets VMs and Arc servers; not applicable | Exa 2026-06-19: Azure Automation State Configuration (DSC) manages desired state on VMs and Azure Arc-enabled servers via a pull/push configuration management model. VPN GW is a PaaS service with no customer-accessible OS or compute. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways,vpngateway,Low,Wide,2
PV-3,Azure Policy Guest Configuration Agent,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pv_vpngateway,check_pv3_guest_config_agent,PaaS; no OS/compute; Guest Config Agent targets VMs/Arc; not applicable | Exa 2026-06-19: Azure Policy Guest Configuration Agent audits and enforces OS-level settings on VMs and Arc-enabled servers. VPN GW is a PaaS service with no customer-accessible OS. No guest configuration agent can be installed on VPN GW managed infrastructure. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways,vpngateway,Low,Wide,2
PV-3,Custom Container Images,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pv_vpngateway,check_pv3_custom_container_images,"PaaS; no container runtime in VPN GW managed infrastructure; not applicable | Exa 2026-06-19: VPN GW managed infrastructure has no container runtime. Custom container image hardening (base image selection, vulnerability scanning) is not applicable. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,Low,Wide,2
PV-3,Custom VM Images,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pv_vpngateway,check_pv3_custom_vm_images,"PaaS; no VM substrate in VPN GW managed infrastructure; not applicable | Exa 2026-06-19: VPN GW managed infrastructure has no customer-accessible VM substrate. Custom VM image hardening (OS baseline, CIS benchmarks, security-hardened marketplace images) is not applicable. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,Low,Wide,2
PV-5,Vulnerability Assessment,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pv_vpngateway,check_pv5_defender_va,"PaaS; no compute; Defender VA targets VMs/containers/SQL; not applicable to VPN GW | Exa 2026-06-19: Microsoft Defender vulnerability assessment targets VMs (Qualys/MDVM), container registries, SQL servers, and App Service. VPN GW is a PaaS network service with no customer-accessible compute. VA scanning cannot be applied to VPN GW managed infrastructure. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways",vpngateway,Low,Wide,2
PV-6,Azure Automation Update Management,Not Applicable,Not Applicable,still_not_applicable,still_not_applicable,N/A,vpngateway/pv_vpngateway,check_pv6_update_management,PaaS; no OS; Update Manager targets VMs; not applicable to VPN GW | Exa 2026-06-19: Azure Update Manager (formerly Automation Update Management) applies OS and application patches to VMs and Arc-enabled servers. VPN GW managed infrastructure has no customer-accessible OS — Microsoft manages the underlying infrastructure patching. Not Applicable in MCSB v3 baseline. Source: https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpngateways,vpngateway,Low,Wide,2
