asb_control_id,feature_name,feature_supported_original,feature_enabled_by_default_original,status_2025,verdict_2025,azure_api_property,script_module,script_function,notes,service,severity,blast_radius,risk_rank
IM-1,Local Authentication Methods for Data Plane Access,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A (ARM-only),firewallmanager/im_firewallmanager,check_im1_local_auth_methods,ARM-only resource; no local auth surface | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,firewallmanager,High,Narrow,3
IM-1,Azure AD Authentication Required for Data Plane Access,False,Not Applicable,not_applicable_arm,still_not_applicable,N/A (no data plane),firewallmanager/im_firewallmanager,check_im1_aad_auth_required,Feature=False in MCSB v3; no data plane; ARM enforces Entra ID for all policy mgmt ops | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,firewallmanager,High,Narrow,3
IM-3,Managed Identities,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/im_firewallmanager,check_im3_managed_identities,Policy supports MI for KV cert access (DP-7 prereq) but not an independent MCSB control | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,firewallmanager,High,Wide,6
IM-3,Service Principals,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A,firewallmanager/im_firewallmanager,check_im3_service_principals,No data-plane SP auth; SP used at subscription/RG level only | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,firewallmanager,High,Wide,6
IM-7,Conditional Access for Data Plane,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A,firewallmanager/im_firewallmanager,check_im7_conditional_access,No data plane; CA not applicable | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,firewallmanager,High,Wide,6
IM-8,Service Credential and Secrets Support Integration and Storage in Azure Key Vault,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/im_firewallmanager,check_im8_keyvault_secrets,No credentials/secrets on policy; KV covered by DP-7 | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,firewallmanager,High,Wide,6
LT-1,Microsoft Defender for Service — Azure Firewall Manager,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/lt_firewallmanager,check_lt1_defender,No Defender for AFM product; Feature=N/A in MCSB v3 | No dedicated Microsoft Defender plan for Azure Firewall Manager. Azure Firewall (managed by Firewall Manager) has its own threat intel/IDPS capabilities. Firewall Manager policy resource itself has no Defender offering. Source: https://learn.microsoft.com/en-us/azure/firewall-manager/overview,firewallmanager,High,Wide,6
LT-4,Azure Resource Logs,False,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/lt_firewallmanager,check_lt4_resource_logs,"Feature=False; resource logs on Azure Firewall instances not on policy resource; configure DiagSettings on firewalls | Azure Firewall Manager (firewall policy resource) does not emit its own resource logs. Azure Firewall instances managed by Firewall Manager emit extensive resource logs (AZFWApplicationRule, AZFWNetworkRule, AZFWThreatIntel, etc.) via diagnostic settings. LT-4 logging for traffic/security analysis happens at Azure Firewall level, not manager level. Source: https://learn.microsoft.com/en-us/azure/firewall/monitor-firewall",firewallmanager,High,Wide,6
BR-1,Azure Backup,False,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/br_firewallmanager,check_br1_azure_backup,"Azure Backup not supported; policy recreatable from IaC; Feature=False in MCSB v3 | Network infrastructure resource — configuration is declarative (ARM templates, Azure Policy). Azure Backup is a data backup service for compute/storage. Backup/Recovery for this resource type means ARM export or Resource Graph snapshots, not Azure Backup integration. Feature not supported in MCSB v3 baseline; no change as of June 2026. Source: https://learn.microsoft.com/en-us/azure/backup/backup-overview",firewallmanager,Medium,Wide,4
BR-1,Service Native Backup Capability,False,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/br_firewallmanager,check_br1_native_backup,"No native backup; ARM template export + IaC source control as compensating control; Feature=False in MCSB v3 | Network infrastructure resource — configuration is declarative (ARM templates, Azure Policy). Azure Backup is a data backup service for compute/storage. Backup/Recovery for this resource type means ARM export or Resource Graph snapshots, not Azure Backup integration. Feature not supported in MCSB v3 baseline; no change as of June 2026. Source: https://learn.microsoft.com/en-us/azure/backup/backup-overview",firewallmanager,Medium,Wide,4
AM-2,Azure Policy Support,True,False,implemented,implemented,tags,firewallmanager/am_firewallmanager,check_am2_policy,Resource tags present → PASS proxy; no tags → FAIL,firewallmanager,Medium,Wide,4
AM-5,Microsoft Defender for Cloud — Adaptive Application Controls,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/am_firewallmanager,check_am5_defender_aac,PaaS management-plane; AAC targets VMs/Arc only | Network infrastructure resource with no customer-managed compute. Microsoft Defender for Servers/Endpoints is not applicable — no VMs are exposed to customers. Anti-malware is managed at the Azure infrastructure layer. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Medium,Wide,4
PA-1,Local Admin Accounts,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A (no local admin),firewallmanager/pa_firewallmanager,check_pa1_local_admin,"ARM RBAC with Entra ID only; no local admin concept | Network infrastructure resource. Privileged access controls (local admin accounts, data plane RBAC, Customer Lockbox) are not applicable — no compute/OS layer exposed, no data plane API requiring elevated access. Management access is via Azure AD RBAC at subscription/resource group level. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles",firewallmanager,High,Narrow,3
PA-7,Azure RBAC for Data Plane,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A (no data plane),firewallmanager/pa_firewallmanager,check_pa7_rbac_data_plane,"Feature=N/A in MCSB v3; no data plane; ARM RBAC (Network Contributor) | Network infrastructure resource. Privileged access controls (local admin accounts, data plane RBAC, Customer Lockbox) are not applicable — no compute/OS layer exposed, no data plane API requiring elevated access. Management access is via Azure AD RBAC at subscription/resource group level. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles",firewallmanager,High,Narrow,3
PA-8,Customer Lockbox,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/pa_firewallmanager,check_pa8_customer_lockbox,"AFM/Firewall Policy not in Customer Lockbox supported services | Network infrastructure resource. Privileged access controls (local admin accounts, data plane RBAC, Customer Lockbox) are not applicable — no compute/OS layer exposed, no data plane API requiring elevated access. Management access is via Azure AD RBAC at subscription/resource group level. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles",firewallmanager,High,Wide,6
ES-1,EDR Solution,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/es_firewallmanager,check_es1_edr,PaaS; EDR on VMs protected by firewalls — not on policy resource | Network infrastructure resource with no customer-accessible compute layer. EDR/anti-malware deployment by customers is not applicable. Microsoft manages endpoint security at the underlying infrastructure level. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Medium,Wide,4
ES-2,Anti-Malware Solution,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/es_firewallmanager,check_es2_antimalware,PaaS; antimalware not applicable; Azure Firewall Premium IDPS provides network threat detection | Network infrastructure resource with no customer-accessible compute layer. EDR/anti-malware deployment by customers is not applicable. Microsoft manages endpoint security at the underlying infrastructure level. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Medium,Wide,4
ES-3,Anti-Malware Solution Health Monitoring,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/es_firewallmanager,check_es3_antimalware_health,PaaS; no antimalware health monitoring for policy resource | Network infrastructure resource with no customer-accessible compute layer. EDR/anti-malware deployment by customers is not applicable. Microsoft manages endpoint security at the underlying infrastructure level. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Medium,Wide,4
PV-3,Azure Automation State Configuration,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/pv_firewallmanager,check_pv3_automation_state_config,PaaS; Automation State Config targets VMs/Arc; no OS substrate | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Low,Wide,2
PV-3,Azure Policy Guest Configuration Agent,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/pv_firewallmanager,check_pv3_guest_config_agent,PaaS; guest config requires VM/Arc substrate | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Low,Wide,2
PV-3,Custom Container Images,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/pv_firewallmanager,check_pv3_custom_container_images,PaaS; no container concept for policy resource | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Low,Wide,2
PV-3,Custom VM Images,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/pv_firewallmanager,check_pv3_custom_vm_images,PaaS; no VM image concept for policy resource | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Low,Wide,2
PV-5,Vulnerability Assessment using Microsoft Defender,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/pv_firewallmanager,check_pv5_defender_va,PaaS; Defender VA not in supported services list for Firewall Policy | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Low,Wide,2
PV-6,Azure Automation Update Management,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,firewallmanager/pv_firewallmanager,check_pv6_update_management,PaaS; no OS/patch surface | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,firewallmanager,Low,Wide,2
