asb_control_id,feature_name,feature_supported_original,feature_enabled_by_default_original,status_2025,verdict_2025,azure_api_property,script_module,script_function,notes,service,severity,blast_radius,risk_rank
DP-7,Certificate Management in Azure Key Vault,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/dp_networkwatcher,check_dp7_cert_kv,"NW uses no certificates; KV cert management not applicable | Network infrastructure resource that routes/filters/monitors network traffic. Does not store or process customer application data. Data protection controls (encryption at rest, DLP, CMK, Key Vault integration) are not applicable — there is no customer data at rest in this service. Configuration data is managed via ARM and encrypted by Azure platform by default. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/encryption-overview",networkwatcher,Medium,Wide,4
IM-1,Local Authentication Methods for Data Plane Access,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A (ARM RBAC only),networkwatcher/im_networkwatcher,check_im1_local_auth_methods,ARM-only service; no local auth surface; all ops via Entra ID | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,networkwatcher,High,Narrow,3
IM-1,Azure AD Authentication Required for Data Plane Access,True,False,implemented,implemented,platform (ARM enforces Entra ID auth),networkwatcher/im_networkwatcher,check_im1_aad_auth_required,feature_supported=True → PASS static (microsoft_managed); NW operations exclusively use ARM RBAC with Entra ID; no local auth possible | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/network-watcher-security-baseline,networkwatcher,High,Wide,6
IM-3,Managed Identities,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A,networkwatcher/im_networkwatcher,check_im3_managed_identities,NW does not support MI assignment; passive monitoring service with no outbound auth requirements | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,networkwatcher,High,Wide,6
IM-3,Service Principals,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A,networkwatcher/im_networkwatcher,check_im3_service_principals,No data-plane SP auth for NW; SP used at subscription/RG level for ARM management only | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,networkwatcher,High,Wide,6
IM-7,Conditional Access for Data Plane,False,Not Applicable,not_applicable_arm,still_not_applicable,N/A,networkwatcher/im_networkwatcher,check_im7_conditional_access,Feature=False in MCSB v3; no data plane; CA not applicable to NW resource | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,networkwatcher,High,Wide,6
IM-8,Service Credential and Secrets Support Integration and Storage in Azure Key Vault,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/im_networkwatcher,check_im8_keyvault_secrets,NW stores no credentials or secrets; KV integration not applicable | Network infrastructure resource with no customer-accessible data plane. Identity and authentication controls apply only at the Azure management plane (Azure AD RBAC for resource management). No data plane auth concept exists — the service operates at the network packet level with no API auth surface exposed to customers. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/overview,networkwatcher,High,Wide,6
LT-1,Microsoft Defender for Service — Azure Network Watcher,False,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/lt_networkwatcher,check_lt1_defender,No Defender for NW product; NW IS part of monitoring infrastructure; Feature=False in MCSB v3 | No dedicated Microsoft Defender plan for Azure Network Watcher. Network Watcher is a diagnostic tool; threat detection not applicable at service level. Source: https://learn.microsoft.com/en-us/azure/network-watcher/network-watcher-overview,networkwatcher,High,Wide,6
LT-4,Azure Resource Logs,False,Not Applicable,not_applicable_paas,now_applicable_native,N/A,networkwatcher/lt_networkwatcher,check_lt4_resource_logs,"Network Watcher Connection Monitor produces logs to Azure Log Analytics workspace (NWConnectionMonitorTestResult, NWConnectionMonitorPathResult tables). NSG flow logs (managed via Network Watcher) also produce diagnostic log data. Logs available via diagnostic settings on connection monitor resources. Source: https://learn.microsoft.com/en-us/azure/network-watcher/connection-monitor-overview",networkwatcher,High,Wide,6
BR-1,Azure Backup,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/br_networkwatcher,check_br1_azure_backup,"Azure Backup not supported; NW auto-provisioned per region by Azure; stateless configuration | Network infrastructure resource — configuration is declarative (ARM templates, Azure Policy). Azure Backup is a data backup service for compute/storage. Backup/Recovery for this resource type means ARM export or Resource Graph snapshots, not Azure Backup integration. Feature not supported in MCSB v3 baseline; no change as of June 2026. Source: https://learn.microsoft.com/en-us/azure/backup/backup-overview",networkwatcher,Medium,Wide,4
BR-1,Service Native Backup Capability,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/br_networkwatcher,check_br1_native_backup,"No native backup; NW auto-regenerated if deleted; store flow log/connection monitor configs in IaC | Network infrastructure resource — configuration is declarative (ARM templates, Azure Policy). Azure Backup is a data backup service for compute/storage. Backup/Recovery for this resource type means ARM export or Resource Graph snapshots, not Azure Backup integration. Feature not supported in MCSB v3 baseline; no change as of June 2026. Source: https://learn.microsoft.com/en-us/azure/backup/backup-overview",networkwatcher,Medium,Wide,4
AM-2,Azure Policy Support,True,False,implemented,implemented,tags,networkwatcher/am_networkwatcher,check_am2_policy,Resource tags present → PASS proxy for policy governance; no tags → FAIL (note: NW auto-provisions as NetworkWatcher_<region> — tag via Azure Policy) | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/network-watcher-security-baseline,networkwatcher,Medium,Wide,4
AM-5,Microsoft Defender for Cloud — Adaptive Application Controls,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/am_networkwatcher,check_am5_defender_aac,PaaS monitoring service; AAC targets VMs and Arc-enabled servers only | Network infrastructure resource with no customer-managed compute. Microsoft Defender for Servers/Endpoints is not applicable — no VMs are exposed to customers. Anti-malware is managed at the Azure infrastructure layer. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Medium,Wide,4
PA-1,Local Admin Accounts,Not Applicable,Not Applicable,not_applicable_arm,still_not_applicable,N/A (no local admin concept),networkwatcher/pa_networkwatcher,check_pa1_local_admin,"Managed ARM service; ARM RBAC with Entra ID is the only access model | Network infrastructure resource. Privileged access controls (local admin accounts, data plane RBAC, Customer Lockbox) are not applicable — no compute/OS layer exposed, no data plane API requiring elevated access. Management access is via Azure AD RBAC at subscription/resource group level. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles",networkwatcher,High,Narrow,3
PA-7,Azure RBAC for Data Plane,True,False,implemented,implemented,platform (ARM RBAC — Network Watcher Contributor role),networkwatcher/pa_networkwatcher,check_pa7_rbac_data_plane,feature_supported=True → PASS static; NW operations governed by ARM RBAC (Network Watcher Contributor built-in role); microsoft enforced | MCSB v3 baseline confirmed: https://learn.microsoft.com/en-us/security/benchmark/azure/baselines/network-watcher-security-baseline,networkwatcher,High,Wide,6
PA-8,Customer Lockbox,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/pa_networkwatcher,check_pa8_customer_lockbox,"NW not in Customer Lockbox supported services GA list | Network infrastructure resource. Privileged access controls (local admin accounts, data plane RBAC, Customer Lockbox) are not applicable — no compute/OS layer exposed, no data plane API requiring elevated access. Management access is via Azure AD RBAC at subscription/resource group level. Source: https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in-roles",networkwatcher,High,Wide,6
ES-1,EDR Solution,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/es_networkwatcher,check_es1_edr,PaaS; EDR deploys on VMs that NW monitors — not on NW itself | Network infrastructure resource with no customer-accessible compute layer. EDR/anti-malware deployment by customers is not applicable. Microsoft manages endpoint security at the underlying infrastructure level. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Medium,Wide,4
ES-2,Anti-Malware Solution,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/es_networkwatcher,check_es2_antimalware,PaaS monitoring service; antimalware not applicable to NW | Network infrastructure resource with no customer-accessible compute layer. EDR/anti-malware deployment by customers is not applicable. Microsoft manages endpoint security at the underlying infrastructure level. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Medium,Wide,4
ES-3,Anti-Malware Solution Health Monitoring,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/es_networkwatcher,check_es3_antimalware_health,PaaS; no antimalware health monitoring concept for NW | Network infrastructure resource with no customer-accessible compute layer. EDR/anti-malware deployment by customers is not applicable. Microsoft manages endpoint security at the underlying infrastructure level. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Medium,Wide,4
PV-3,Azure Automation State Configuration,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/pv_networkwatcher,check_pv3_automation_state_config,PaaS; Automation State Config targets VMs/Arc; no OS substrate on NW | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Low,Wide,2
PV-3,Azure Policy Guest Configuration Agent,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/pv_networkwatcher,check_pv3_guest_config_agent,PaaS; guest config agent requires VM or Arc substrate — not deployable on NW | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Low,Wide,2
PV-3,Custom Container Images,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/pv_networkwatcher,check_pv3_custom_container_images,PaaS monitoring service; no container image concept applicable | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Low,Wide,2
PV-3,Custom VM Images,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/pv_networkwatcher,check_pv3_custom_vm_images,PaaS monitoring service; no VM image concept applicable | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Low,Wide,2
PV-5,Vulnerability Assessment using Microsoft Defender,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/pv_networkwatcher,check_pv5_defender_va,PaaS; Defender VA targets VMs/containers/App Service/SQL — NW not in supported list | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Low,Wide,2
PV-6,Azure Automation Update Management,Not Applicable,Not Applicable,not_applicable_paas,still_not_applicable,N/A,networkwatcher/pv_networkwatcher,check_pv6_update_management,PaaS; Update Management targets VMs; NW has no OS or patch surface | Network infrastructure resource with no customer-managed VMs or OS layer. Patch management and vulnerability assessment are handled by Microsoft for the underlying service infrastructure. Customer has no compute to patch. Source: https://learn.microsoft.com/en-us/azure/security/fundamentals/infrastructure,networkwatcher,Low,Wide,2
